angDist,_RAJ2000,_DEJ2000,recno,ASAS,Per,Vmax,Vamp,Class,GCVS,LC,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.698651,24.87969,-33.37285,591,013931-3322.3,0.316309,12.4,0.45,RRC,,LC,24.8797,-33.3728,Gaia DR3 5012467013299955712,24.87989504269,-33.37294133649,0.000,0.000,111,1636148068921376768,5012467013299955712,223581277,0.0121,0.0099,0.3915,0.0170,23.0721,29.963,27.134,0.013,-12.710,0.012,-0.1862,-0.0023,0.4896,-0.2388,0.0346,-0.2292,0.2553,0.1367,-0.1684,-0.1947,585,558,584,1,4.3901,1.4703e+03,0.121,2.1630e+01,31,1,1.661,,,,,,,,68,25,0.020840,96,1.466e-02,1.545e+02,0,0,1.131,0,816,184469.98836,8.18878e+02,2.25272e+02,12.522552,0.005552,93,1.18497e+05,1.86926e+03,6.33926e+01,12.654273,0.017353,94,9.70439e+04,1.02132e+03,9.50177e+01,12.280476,0.012035,1.168,0,0,0,1,0,0.373797,0.131721,0.242077,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999937,8593.3,8405.4,8693.9,3.6814,3.6560,3.7017,-0.5348,-0.5888,-0.5103,2187.7852,2118.9275,2263.4487,0.4821,0.4307,0.5091,0.4487,0.3996,0.4745,0.2397,0.2135,0.2535,A,24.87975063674,-33.37288484971,0.207170,0.183624,-0.1763
0.521470,24.897765,-7.90623,592,013935-0754.4,98.0,11.18,0.68,MISC,,LC,24.8978,-7.9062,Gaia DR3 2465656616289664640,24.89787903039,-7.90613930596,0.000,0.000,82,1636148068921376768,2465656616289664640,1470651152,0.0583,0.0466,1.0079,0.0861,11.7053,12.849,-9.142,0.074,-9.029,0.059,0.0650,0.3131,-0.1337,0.1847,-0.4007,0.1663,-0.5709,-0.2389,0.4646,0.0395,273,273,273,0,0.7189,4.0896e+03,0.456,1.4568e+02,31,0,1.159,,,,,,,,31,14,0.105984,40,6.672e-02,1.702e+02,3,0,1.030,0,338,6507626.93159,3.45746e+04,1.88220e+02,8.653811,0.006393,37,3.44669e+05,8.95475e+03,3.84901e+01,11.495038,0.028346,36,1.09023e+07,1.42362e+05,7.65817e+01,7.154099,0.014673,1.728,0,1,0,0,0,4.340939,2.841228,1.499711,-42.83,0.31,1,12,1,9,3.1655e+02,-1.5582e+00,0.000000,910.290,2.60,3300.0,3.0,1.00,111,,,,6.749605,0.039182,10,2.997661e+02,VARIABLE,0.000000,0.000000,0.999999,3292.9,3236.6,3336.4,0.1510,0.0152,0.2645,-0.1595,-0.1600,-0.1582,631.1395,504.0381,795.2347,2.0189,1.1913,2.7745,1.1261,0.6568,1.5633,0.8781,0.5386,1.1641,MARCS,24.89792004947,-7.90609917706,1.199799,0.963901,0.0216
0.712969,25.00272,-10.40835,594,014001-1024.5,0.173991,12.49,0.29,DSCT,,LC,25.0027,-10.4083,Gaia DR3 2463962612468713344,25.00289259923,-10.40824799806,0.000,0.000,78,1636148068921376768,2463962612468713344,208420361,0.0798,0.0577,2.7862,0.1019,27.3426,28.180,27.763,0.102,-4.828,0.074,0.1414,0.2518,-0.1379,0.1154,-0.0392,0.1069,-0.3999,-0.2149,0.1725,0.0501,269,269,269,0,76.3135,1.3429e+04,0.675,5.0592e+02,31,0,1.508,,,,,,,,31,15,0.143447,48,1.498e-02,1.352e+02,1,0,5.760,0,363,215393.31604,8.36104e+02,2.57615e+02,12.354286,0.005035,45,1.04314e+05,1.36687e+03,7.63162e+01,12.792686,0.014498,45,1.58710e+05,1.68383e+03,9.42550e+01,11.746387,0.012123,1.221,0,0,0,0,0,1.046298,0.438399,0.607899,6.20,11.53,1,18,5,11,2.8174e+01,2.7090e+01,0.000000,909.861,176.73,5000.0,3.5,-0.50,111,,,,11.468457,0.024520,13,,VARIABLE,0.000000,0.000000,0.999925,5106.3,5080.9,5148.0,4.1942,4.1758,4.2362,-0.7853,-0.7992,-0.7499,329.0389,307.1934,338.1807,0.1490,0.1262,0.1803,0.1207,0.1021,0.1463,0.0652,0.0551,0.0790,MARCS,25.00276714210,-10.40822653886,1.650167,1.205808,0.0385
0.815402,25.104465,-41.6336,595,014025-4138.0,0.33867,13.48,0.75,ESD/EC,XY Phe,LC,25.1045,-41.6336,Gaia DR3 4959794187216657024,25.10416754002,-41.63364329624,0.000,0.000,156,1636148068921376768,4959794187216657024,1728850889,0.0081,0.0103,1.3252,0.0130,102.1107,10.497,-6.518,0.010,-8.228,0.013,-0.2889,0.0954,0.1354,-0.1767,-0.0561,-0.1703,0.3602,0.0671,-0.1723,-0.3088,568,0,566,2,2.6896,6.5938e+02,0.027,6.5322e-01,31,1,1.579,,,,,,,,65,30,0.018948,78,2.664e-02,1.377e+02,0,0,1.081,0,651,68880.07949,4.74441e+02,1.45182e+02,13.592133,0.007970,75,3.70433e+04,7.78824e+02,4.75631e+01,13.916767,0.022997,76,4.48748e+04,9.07877e+02,4.94283e+01,13.117889,0.022289,1.189,0,0,0,1,0,0.798878,0.324635,0.474243,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999703,5909.1,5901.1,5917.9,4.2998,4.2877,4.3111,-0.0350,-0.0595,-0.0127,731.5588,725.1082,738.6128,0.0016,0.0004,0.0049,0.0014,0.0003,0.0041,0.0007,0.0001,0.0022,MARCS,25.10420629863,-41.63360672904,0.151265,0.197649,-0.2983
0.926514,25.11894,-16.10918,596,014028-1606.5,1.5604,10.6,0.12,DCEP-FO/DCEP-FU/ESD,,LC,25.1189,-16.1092,Gaia DR3 2452334383652169472,25.11885265869,-16.10942330136,0.000,0.000,51,1636148068921376768,2452334383652169472,1740011486,0.0114,0.0105,7.0828,0.0180,393.9215,42.868,-31.605,0.015,-28.962,0.013,0.4114,0.1223,0.2507,0.0322,0.0052,0.0232,0.0555,0.0723,0.1131,0.2694,389,389,388,1,-0.9198,7.9793e+02,0.082,9.0690e+00,95,0,,1.5296,0.0024,0.071,0.052,0.064,-0.064,0.171,44,18,0.022406,78,3.154e-02,5.181e+01,0,0,0.966,0,633,1559596.90007,1.18439e+03,1.31680e+03,10.204836,0.002876,73,7.93351e+05,1.62107e+03,4.89400e+02,10.589879,0.003565,74,1.12270e+06,1.74253e+03,6.44293e+02,9.622233,0.004138,1.229,0,59,0,60,0,0.967646,0.385043,0.582603,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.998613,5506.7,5500.6,5515.3,4.2700,4.2680,4.2727,-0.1789,-0.1874,-0.1694,140.0487,139.4591,140.5007,0.2062,0.2018,0.2126,0.1700,0.1664,0.1753,0.0910,0.0890,0.0939,MARCS,25.11899886760,-16.10929458060,0.240127,0.200207,0.2710
0.897395,25.12614,-61.28015,597,014030-6116.8,38.7,10.12,0.13,MISC,,LC,25.1261,-61.2801,Gaia DR3 4715876500485710720,25.12636771022,-61.28037397742,0.000,0.000,132,1636148068921376768,4715876500485710720,898381771,0.0137,0.0136,0.5309,0.0157,33.7844,4.067,0.598,0.018,-4.023,0.016,-0.0951,0.1501,-0.1664,-0.0360,0.0033,-0.0284,0.0290,-0.2066,-0.1281,-0.1146,413,413,411,2,2.4376,1.4949e+03,0.156,2.9971e+01,31,1,1.296,,,,,,,,47,30,0.025574,53,1.668e-02,1.065e+02,0,0,1.086,0,454,4463416.66364,7.75367e+03,5.75652e+02,9.063198,0.003339,48,9.78612e+05,8.71506e+03,1.12290e+02,10.362016,0.010064,49,5.32575e+06,2.06082e+04,2.58428e+02,7.931942,0.005651,1.412,0,46,0,0,0,2.430073,1.298818,1.131256,28.08,0.29,1,20,7,17,2.9151e+02,1.0892e+01,0.000000,813.658,3.80,3800.0,1.5,0.00,440,10.9261,0.6887,11,7.412063,0.022760,11,,VARIABLE,0.000000,0.000000,0.999640,,,,,,,,,,,,,,,,,,,,,,,25.12636217567,-61.28035609894,0.289726,0.261916,-0.1107
0.314940,25.133895,-74.50715,598,014032-7430.4,33.36,12.7,1.23,DCEP-FU,ST Hyi,LC,25.1339,-74.5071,Gaia DR3 4638055919331408128,25.13419381405,-74.50711419092,0.000,0.000,75,1636148068921376768,4638055919331408128,1459567124,0.0193,0.0162,0.0243,0.0194,1.2521,1.822,1.334,0.025,-1.242,0.020,0.1004,0.1892,-0.2188,-0.0700,-0.0496,-0.0500,0.0462,-0.0346,-0.2429,0.0258,328,184,328,0,17.3085,1.5512e+03,0.184,3.8168e+01,31,1,1.485,,,,,,,,38,25,0.035017,43,9.117e-02,2.738e+01,0,0,1.752,0,353,127167.62553,1.89734e+03,6.70241e+01,12.926426,0.016432,43,6.13939e+04,3.54198e+03,1.73332e+01,13.368230,0.062701,43,8.76412e+04,2.78650e+03,3.14521e+01,12.391126,0.034727,1.172,0,0,0,0,0,0.977104,0.441804,0.535300,189.45,2.11,2,20,0,19,1.7432e+01,,,834.514,,6000.0,4.0,0.25,111,,,,12.266077,0.064005,20,,VARIABLE,0.000000,0.000000,0.999939,,,,,,,,,,,,,,,,,,,,,,,25.13417161514,-74.50710867296,0.405291,0.313403,0.0317
0.437988,25.341375,-55.33289,601,014122-5520.0,4.635,11.54,0.47,ED,NSV00597,LC,25.3414,-55.3329,Gaia DR3 4911670556133641984,25.34155111019,-55.33295904652,0.000,0.000,140,1636148068921376768,4911670556133641984,1004145780,0.0316,0.0322,0.9587,0.0386,24.8629,11.755,11.452,0.037,2.653,0.044,-0.0958,-0.1109,-0.0614,-0.0697,-0.0604,-0.0943,0.2006,0.0733,-0.1991,-0.1376,442,442,440,2,33.9943,1.0533e+04,0.447,3.0531e+02,31,1,1.687,,,,,,,,50,28,0.062353,66,4.714e-02,2.931e+01,0,0,2.351,0,519,478695.46459,3.75325e+02,1.27542e+03,11.487219,0.002884,55,3.22396e+05,4.67862e+02,6.89085e+02,11.567567,0.003204,56,2.36607e+05,6.26253e+02,3.77814e+02,11.312825,0.004748,1.168,0,0,0,0,0,0.254742,0.080348,0.174394,-25.31,7.32,1,31,3,19,4.6247e+01,1.0159e+01,0.000000,1002.192,99.60,8000.0,4.5,-0.50,555,21.1998,57.8775,21,11.198162,0.019941,28,,VARIABLE,0.000000,0.000000,0.999622,9796.7,9739.5,9821.9,4.0128,3.9664,4.0330,-1.3109,-1.3887,-1.0540,956.8309,925.2620,1043.4938,0.5433,0.5393,0.5461,0.5134,0.5095,0.5161,0.2741,0.2720,0.2756,A,25.34146163013,-55.33297083542,0.593499,0.692086,-0.1302
0.984819,25.352205,-69.10406,602,014124-6906.1,77.4,10.36,0.83,MISC,,LC,25.3522,-69.1041,Gaia DR3 4697276680753995008,25.35175378515,-69.10383878747,0.000,0.000,71,1636148068921376768,4697276680753995008,821063919,0.0427,0.0388,0.9824,0.0408,24.0721,21.109,18.815,0.055,9.569,0.049,0.0715,0.1309,-0.4863,-0.1513,0.0119,-0.1754,0.1318,0.0226,-0.0295,0.0283,300,300,295,5,4.6384,2.9665e+03,0.418,9.1224e+01,31,0,1.187,,,,,,,,34,25,0.079692,39,5.338e-02,1.635e+02,2,0,1.197,0,333,11682989.79903,7.97956e+04,1.46412e+02,8.018482,0.007911,36,8.88832e+05,3.01694e+04,2.94614e+01,10.466494,0.036958,36,1.82598e+07,3.10519e+05,5.88041e+01,6.594154,0.018846,1.639,0,0,0,0,0,3.872339,2.448011,1.424328,-30.01,0.43,1,17,0,14,5.0786e+02,-1.2407e+00,0.000000,972.228,5.13,3500.0,2.5,1.00,111,,,,6.111810,0.034210,17,3.124183e+02,VARIABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,25.35151933627,-69.10388131629,0.896123,0.778194,0.0437
0.061399,25.407375,-59.58125,603,014138-5934.9,39.8,10.7,0.37,MISC,,LC,25.4074,-59.5812,Gaia DR3 4716360319961511680,25.40734503846,-59.58124220537,0.000,0.000,94,1636148068921376768,4716360319961511680,1287977399,0.0218,0.0190,0.4947,0.0239,20.6694,6.522,-0.709,0.027,-6.483,0.023,-0.0210,0.0090,-0.3052,-0.0152,0.1406,-0.0501,0.0494,-0.0016,-0.2720,-0.1090,339,339,336,3,4.0539,2.0116e+03,0.226,5.5996e+01,31,1,1.259,,,,,,,,39,25,0.039024,44,1.536e-02,1.556e+02,1,0,1.161,0,364,3144706.14248,1.16098e+04,2.70867e+02,9.443417,0.004864,37,5.03173e+05,1.03658e+04,4.85414e+01,11.084249,0.022541,37,4.16966e+06,4.10893e+04,1.01478e+02,8.197644,0.011347,1.486,0,0,0,0,0,2.886604,1.640832,1.245772,68.44,0.28,1,20,9,17,2.5428e+02,8.2576e+00,0.000000,950.914,3.04,3700.0,1.5,0.00,440,10.7323,0.6424,8,7.711366,0.020666,9,,VARIABLE,0.000000,0.000000,0.999245,,,,,,,,,,,,,,,,,,,,,,,25.40735126514,-59.58121339266,0.443924,0.375442,-0.1042
0.353310,25.599825,-46.68105,604,014224-4640.9,319.0,9.51,0.59,MISC,NSV00605,LC,25.5998,-46.681,Gaia DR3 4954274707565000832,25.59988920450,-46.68113770145,0.000,0.000,157,1636148068921376768,4954274707565000832,286687491,0.0110,0.0136,0.6529,0.0162,40.1765,11.836,9.630,0.013,-6.881,0.017,-0.2208,0.0956,0.0085,-0.0909,-0.0370,-0.0759,0.1530,0.0005,-0.1318,-0.2235,504,504,503,1,4.9876,1.6184e+03,0.140,2.7509e+01,31,1,1.328,,,,,,,,57,31,0.024939,75,4.195e-02,1.142e+02,0,0,1.161,0,559,5762030.04636,2.16497e+04,2.66149e+02,8.785928,0.004923,56,1.52251e+06,2.17799e+04,6.99042e+01,9.882142,0.015780,64,6.37637e+06,6.02727e+04,1.05792e+02,7.736461,0.010937,1.371,0,0,0,0,0,2.145681,1.096214,1.049467,111.13,0.50,1,24,5,21,3.2446e+02,2.2266e+01,0.000000,975.937,6.22,3800.0,0.5,-0.75,222,8.8836,1.2031,14,7.275341,0.030730,17,3.605726e+02,VARIABLE,0.000000,0.000000,0.999146,,,,,,,,,,,,,,,,,,,,,,,25.59982681749,-46.68110711902,0.203516,0.277494,-0.2166
0.531161,25.609905,-30.4605,605,014226-3027.6,0.273712,12.12,0.53,RRC,,LC,25.6099,-30.4605,Gaia DR3 5022005139231113088,25.60988968700,-30.46035304676,0.000,0.000,84,1636148068921376768,5022005139231113088,240190312,0.0138,0.0111,0.4235,0.0188,22.4729,24.806,-0.679,0.024,-24.797,0.014,0.0446,0.0036,0.0181,0.0544,-0.0151,0.0228,0.2240,0.2840,-0.1283,-0.1959,400,400,396,4,6.6621,1.1741e+03,0.127,1.9191e+01,31,1,1.643,,,,,,,,46,21,0.033516,81,6.461e-02,1.068e+02,0,0,1.247,0,689,228603.43049,1.32793e+03,1.72150e+02,12.289660,0.006883,77,1.44336e+05,3.07144e+03,4.69928e+01,12.440108,0.023272,77,1.25491e+05,1.63729e+03,7.66452e+01,12.001368,0.014661,1.180,0,0,0,0,0,0.438741,0.150448,0.288293,-149.56,2.78,1,27,6,19,2.4436e+01,4.9486e+00,0.000000,909.938,38.55,7250.0,3.5,-1.00,555,,,,11.927013,0.042417,20,,VARIABLE,0.000000,0.000000,0.999790,,,,,,,,,,,,,,,,,,,,,,,25.60989319044,-30.46024283843,0.381422,0.219194,-0.2009
0.248980,25.65198,-30.0274,608,014237-3001.6,0.51455,13.09,1.26,RRAB,ST Scl,LC,25.652,-30.0274,Gaia DR3 5022437109861841024,25.65194539195,-30.02733766646,0.000,0.000,83,1636148068921376768,5022437109861841024,1394517788,0.0164,0.0136,0.2260,0.0223,10.1492,17.347,17.263,0.027,1.702,0.016,0.0456,0.1183,0.1904,-0.0004,-0.0393,0.0032,0.3154,0.2232,-0.1926,-0.1211,415,35,414,1,16.3250,1.0818e+03,0.139,1.6474e+01,31,0,1.589,,,,,,,,48,22,0.038102,84,4.698e-02,1.771e+02,0,0,1.621,0,710,65433.76199,8.25850e+02,7.92320e+01,13.647862,0.013978,79,4.03025e+04,1.82177e+03,2.21226e+01,13.825213,0.049157,80,3.81353e+04,1.07298e+03,3.55414e+01,13.294579,0.030781,1.199,0,21,0,21,0,0.530635,0.177351,0.353284,221.81,3.44,2,26,5,18,1.0799e+01,,,920.517,,6250.0,2.5,-2.00,110,,,,13.035635,0.085627,21,,VARIABLE,0.000000,0.000000,0.999847,11695.8,11625.0,11777.3,3.9261,3.8801,3.9785,-0.8639,-0.9718,-0.6363,3062.6665,2862.3831,3257.7107,1.3998,1.3900,1.4107,1.2993,1.2903,1.3092,0.7012,0.6962,0.7066,A,25.65185677397,-30.02734523291,0.432376,0.250440,-0.1239
0.670346,25.728135,-20.12432,610,014255-2007.5,0.36595,11.11,0.37,EC,,LC,25.7281,-20.1243,Gaia DR3 5139078903973009920,25.72827338780,-20.12445337557,0.000,0.000,82,1636148068921376768,5139078903973009920,540243066,0.1219,0.0873,3.0033,0.1533,19.5946,9.797,-9.567,0.169,2.112,0.100,0.0925,0.1992,0.2088,0.0063,-0.0031,0.0303,0.0183,0.0826,0.0548,-0.0849,408,408,404,4,123.8510,8.0938e+04,1.381,2.4146e+03,31,0,1.586,,,,,,,,46,20,0.235670,86,4.150e-02,7.941e+01,85,0,7.768,0,690,611439.89717,2.96157e+03,2.06458e+02,11.221482,0.005937,75,4.00947e+05,5.42449e+03,7.39142e+01,11.330825,0.014952,75,4.42655e+05,5.47465e+03,8.08555e+01,10.632731,0.013950,1.380,0,0,0,0,0,0.698093,0.109343,0.588751,-30.90,14.18,1,12,1,9,4.7269e+01,3.0140e+01,0.000000,897.841,110.73,6250.0,4.5,-1.50,111,262.3246,50.5338,7,10.359207,0.043728,9,5.150034e+01,VARIABLE,0.000000,0.000000,0.999918,,,,,,,,,,,,,,,,,,,,,,,25.72831867133,-20.12446276407,2.675905,1.596035,-0.0873
0.879124,25.96851,-34.14961,614,014352-3409.0,26.98,9.72,0.19,MISC,,LC,25.9685,-34.1496,Gaia DR3 5012190932802024960,25.96821873953,-34.14957083323,0.000,0.000,120,1636148068921376768,5012190932802024960,1746822660,0.0128,0.0111,0.5874,0.0176,33.3444,13.009,12.729,0.014,-2.683,0.014,-0.2626,0.2586,0.5538,-0.2863,-0.1167,-0.2656,0.2538,0.1990,-0.1496,-0.2450,595,595,591,4,3.1236,1.7159e+03,0.132,2.5426e+01,31,1,1.326,,,,,,,,67,26,0.023312,84,8.754e-03,1.609e+02,0,0,1.092,0,714,5117712.44061,7.71990e+03,6.62925e+02,8.914678,0.003205,79,1.31333e+06,9.24908e+03,1.41996e+02,10.042604,0.008139,79,5.67502e+06,1.87413e+04,3.02808e+02,7.862976,0.005210,1.366,0,42,0,0,0,2.179628,1.127927,1.051702,-42.03,0.26,1,26,6,20,3.3960e+02,9.8055e+00,0.000000,911.008,3.85,3700.0,0.5,0.00,440,10.4457,0.7513,12,7.394657,0.008765,15,,VARIABLE,0.000000,0.000000,0.999561,4754.8,4735.7,4817.3,1.1288,1.1166,1.1594,-1.3309,-1.3657,-1.2929,2123.9878,2068.4531,2146.7578,2.4368,2.4113,2.5085,1.7748,1.7549,1.8314,0.9679,0.9569,1.0010,MARCS,25.96815037831,-34.14955890694,0.212222,0.218971,-0.2253
0.813583,26.08134,-20.741,615,014420-2044.5,51.0,11.47,0.56,MISC,,LC,26.0813,-20.741,Gaia DR3 5138806431248311424,26.08148861692,-20.74117820498,0.000,0.000,67,1636148068921376768,5138806431248311424,1532349439,0.0390,0.0339,0.4424,0.0549,8.0581,10.941,6.956,0.053,-8.445,0.038,0.1418,0.0515,0.0851,0.1339,-0.1605,0.1267,0.2141,0.0984,-0.0598,-0.0335,337,337,337,0,0.5035,6.1895e+03,0.429,1.8585e+02,95,0,,1.2086,0.0090,0.013,-0.081,0.059,-0.205,0.096,38,18,0.073003,70,2.149e-02,1.558e+02,3,0,1.019,0,556,1973453.57399,2.94199e+03,6.70788e+02,9.949300,0.003196,53,2.97787e+05,1.19167e+03,2.49890e+02,11.653776,0.005164,55,2.67759e+06,6.21919e+03,4.30537e+02,8.678535,0.004543,1.508,0,17,0,0,0,2.975242,1.704476,1.270765,-54.52,0.24,1,17,3,11,1.8346e+02,4.6175e+00,0.000000,906.845,2.48,4000.0,3.0,0.00,333,8.0456,1.5473,10,8.166630,0.016100,13,,VARIABLE,0.000000,0.000000,0.999488,,,,,,,,,,,,,,,,,,,,,,,26.08145556037,-20.74114066971,0.837906,0.600478,-0.0470
0.615067,26.140245,-74.02894,617,014434-7401.7,0.256202,13.64,0.68,EC/ESD,,LC,26.1402,-74.0289,Gaia DR3 4638458581105153152,26.14066088394,-74.02881313093,0.000,0.000,76,1636148068921376768,4638458581105153152,1515860921,0.0112,0.0105,2.6144,0.0121,215.7696,8.510,0.113,0.016,8.510,0.015,0.0360,0.1941,-0.0096,-0.0576,-0.0210,0.0120,0.1159,-0.0413,-0.2726,0.1866,298,0,297,1,0.3236,3.0131e+02,0.000,0.0000e+00,31,0,1.504,,,,,,,,34,25,0.022936,44,5.541e-02,9.268e+01,0,0,1.012,0,342,78114.26064,5.84079e+02,1.33739e+02,13.455541,0.008573,38,3.65094e+04,8.67169e+02,4.21018e+01,13.932532,0.025939,38,5.88268e+04,1.29867e+03,4.52977e+01,12.823957,0.024265,1.220,0,0,0,0,0,1.108575,0.476992,0.631583,-4.57,6.49,2,22,4,19,1.3700e+01,,,909.522,,5250.0,0.5,0.00,111,,,,12.478736,0.065568,18,,VARIABLE,0.000000,0.000000,0.999974,5119.1,5091.2,5146.2,4.4617,4.4558,4.4680,-0.1092,-0.1392,-0.0816,377.5584,375.7386,379.3771,0.0871,0.0642,0.1081,0.0702,0.0517,0.0873,0.0373,0.0274,0.0463,MARCS,26.14065906223,-74.02885095144,0.249641,0.233492,0.1893
0.401502,26.146755,-77.75415,618,014435-7745.3,0.205717,14.35,1.38,DSCT,SV Hyi,LC,26.1468,-77.7541,Gaia DR3 4633493667629559552,26.14653015127,-77.75404918330,0.000,0.000,105,1636148068921376768,4633493667629559552,250452093,0.0173,0.0154,0.1423,0.0170,8.3722,4.502,-4.037,0.026,-1.991,0.020,-0.0680,0.0211,-0.2053,0.0198,-0.0031,0.0601,0.1367,0.0208,-0.0978,0.0289,322,0,322,0,2.4542,3.9466e+02,0.065,1.5471e+00,31,0,1.576,,,,,,,,37,27,0.036062,41,5.111e-02,5.448e+01,0,0,1.098,0,348,26704.66842,3.25415e+02,8.20634e+01,14.620899,0.013514,39,1.56260e+04,7.05742e+02,2.21412e+01,14.853925,0.049116,37,1.62874e+04,4.55578e+02,3.57510e+01,14.218267,0.030604,1.195,0,4,0,0,0,0.635657,0.233026,0.402632,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999924,6343.4,6322.4,6370.2,3.4090,3.3860,3.4381,-1.1078,-1.1752,-1.0541,4265.2578,4136.5562,4372.1074,0.2524,0.2385,0.2671,0.2183,0.2063,0.2312,0.1189,0.1123,0.1259,MARCS,26.14661475093,-77.75404033277,0.418368,0.318568,0.0250
0.280380,26.248575,-30.05951,623,014500-3003.6,0.37738,11.14,0.53,RRC,SV Scl,LC,26.2486,-30.0595,Gaia DR3 5022411786734718208,26.24858549140,-30.05943264789,0.000,0.000,70,1636148068921376768,5022411786734718208,60972936,0.0186,0.0166,0.6617,0.0268,24.7140,35.771,-1.816,0.028,-35.725,0.018,0.0950,0.2112,0.1349,0.0013,-0.0386,-0.0402,0.3262,0.3304,-0.0525,-0.0445,412,412,409,3,6.6040,2.6570e+03,0.208,6.0023e+01,31,1,1.649,,,,,,,,47,22,0.039441,75,5.855e-02,1.472e+02,0,0,1.240,0,615,520218.16830,2.93688e+03,1.77133e+02,11.396903,0.006720,71,3.39953e+05,6.99409e+03,4.86058e+01,11.509995,0.022511,71,2.91457e+05,3.66254e+03,7.95779e+01,11.086458,0.014157,1.214,0,0,0,0,0,0.423536,0.113091,0.310445,-23.90,2.04,1,26,5,16,5.0430e+01,1.6852e+00,0.074677,909.012,32.77,7000.0,2.0,-2.50,222,,,,10.894468,0.033565,17,5.259308e+01,VARIABLE,0.000000,0.000000,0.999887,11125.0,11086.8,11164.0,3.7456,3.7233,3.7690,0.7911,0.7762,0.7978,1691.4692,1638.0479,1743.3564,1.1854,1.1801,1.1910,1.1116,1.1067,1.1169,0.5983,0.5955,0.6012,A,26.24859481557,-30.05927387194,0.445261,0.285062,-0.0429
0.484940,26.28186,-19.23669,624,014508-1914.2,2.5232,12.08,0.19,DCEP-FO/DCEP-FU,,LC,26.2819,-19.2367,Gaia DR3 5139519739416838144,26.28192004735,-19.23681219381,0.000,0.000,81,1636148068921376768,5139519739416838144,1782461628,0.0129,0.0103,1.6724,0.0169,98.8537,23.302,-0.021,0.018,-23.302,0.012,0.0741,0.1793,0.1782,0.0018,-0.0833,-0.0110,0.0353,0.1848,0.0796,-0.0629,366,366,364,2,1.6322,1.0908e+03,0.107,1.5920e+01,31,1,1.514,,,,,,,,42,20,0.025845,61,1.911e-02,6.669e+01,0,0,1.061,0,508,414248.30989,4.69346e+02,8.82608e+02,11.644215,0.003017,61,2.05496e+05,6.80760e+02,3.01862e+02,12.056536,0.004552,60,2.99257e+05,8.44660e+02,3.54293e+02,11.057784,0.004866,1.218,0,0,0,1,0,0.998752,0.412321,0.586431,1.95,4.30,1,21,4,16,4.8340e+01,2.1165e+01,0.000000,907.023,63.39,5250.0,3.5,0.00,111,93.5248,14.3994,10,10.825479,0.018589,16,,VARIABLE,0.000000,0.000000,0.999893,,,,,,,,,,,,,,,,,,,,,,,26.28192014773,-19.23670862793,0.293777,0.187716,-0.0626
